Country,Year,Data
Liberia,1977,673010600
Liberia,1978,717240400
Liberia,1979,814067900
Liberia,1980,854711500
Liberia,1981,846514500
Liberia,1982,863933200
Liberia,1983,823374900
Liberia,1984,848478300
Liberia,1985,851296100
Liberia,1986,840964400
Liberia,1987,972800000
Liberia,1988,1038300000
Liberia,1989,786300000
Liberia,1990,384400000
Liberia,1991,348000000
Liberia,1992,223500000
Liberia,1993,160400000
Liberia,1994,132200000
Liberia,1995,134800000
Liberia,1996,159400000
Liberia,1997,295900000
Liberia,1998,359600000
Liberia,1999,441800000
Liberia,2000,529064600
Liberia,2001,521000000
Liberia,2002,543000000
Liberia,2003,416000000
Liberia,2004,474700000
Liberia,2005,550000000
Liberia,2006,604028900
Liberia,2007,739027200
Liberia,2008,850040500
Liberia,2009,1155147400
Liberia,2010,1292697100
Liberia,2011,1545400000
Liberia,2012,1735500000
Liberia,2013,1946500000
Liberia,2014,2013000000
Sri Lanka,1960,1409873949.57983
Sri Lanka,1961,1444327731.09244
Sri Lanka,1962,1434156378.60082
Sri Lanka,1963,1240672268.90756
Sri Lanka,1964,1309747899.15966
Sri Lanka,1965,1698319327.73109
Sri Lanka,1966,1751470588.23529
Sri Lanka,1967,1859465020.57613
Sri Lanka,1968,1801344537.81513
Sri Lanka,1969,1965546218.48739
Sri Lanka,1970,2296470588.23529
Sri Lanka,1971,2369308600.33727
Sri Lanka,1972,2553936348.40871
Sri Lanka,1973,2875625000
Sri Lanka,1974,3574586466.16541
Sri Lanka,1975,3791298145.50642
Sri Lanka,1976,3591319857.31272
Sri Lanka,1977,4104509582.86359
Sri Lanka,1978,2733183856.50224
Sri Lanka,1979,3364611432.24149
Sri Lanka,1980,4024621899.57653
Sri Lanka,1981,4415844155.84416
Sri Lanka,1982,4768765016.81884
Sri Lanka,1983,5167913302.16745
Sri Lanka,1984,6043474842.76729
Sri Lanka,1985,5978460972.01767
Sri Lanka,1986,6405210563.88294
Sri Lanka,1987,6682167119.56522
Sri Lanka,1988,6978371581.26375
Sri Lanka,1989,6987267683.77254
Sri Lanka,1990,8032551173.24014
Sri Lanka,1991,9000362581.58086
Sri Lanka,1992,9703011635.86585
Sri Lanka,1993,10338679635.7616
Sri Lanka,1994,11717604208.8223
Sri Lanka,1995,13029697560.9756
Sri Lanka,1996,13897738375.2488
Sri Lanka,1997,15091913883.7091
Sri Lanka,1998,15794972847.1683
Sri Lanka,1999,15656327859.5696
Sri Lanka,2000,16330814179.9766
Sri Lanka,2001,15746229581.5619
Sri Lanka,2002,16536535647.0834
Sri Lanka,2003,18881765437.2151
Sri Lanka,2004,20662525941.2986
Sri Lanka,2005,24406252456.5141
Sri Lanka,2006,28279814924.5918
Sri Lanka,2007,32350248410.8216
Sri Lanka,2008,40713812309.7316
Sri Lanka,2009,42066217871.5349
Sri Lanka,2010,56725745039.336
Sri Lanka,2011,65292741296.5382
Sri Lanka,2012,68434399083.41
Sri Lanka,2013,74317806754.5267
Sri Lanka,2014,79356456990.2891
Luxembourg,1960,703925705.942958
Luxembourg,1961,704145671.350213
Luxembourg,1962,741509480.796284
Luxembourg,1963,791140595.772755
Luxembourg,1964,903158753.943622
Luxembourg,1965,921600736.304026
Luxembourg,1966,968440149.470951
Luxembourg,1967,974721762.535327
Luxembourg,1968,1066447130.82052
Luxembourg,1969,1234878980.502
Luxembourg,1970,1509155062.52521
Luxembourg,1971,1572310771.77053
Luxembourg,1972,1968733021.7212
Luxembourg,1973,2701874663.63072
Luxembourg,1974,3295861019.05551
Luxembourg,1975,3233431611.27564
Luxembourg,1976,3544268025.07837
Luxembourg,1977,3922895891.95273
Luxembourg,1978,4884869091.84066
Luxembourg,1979,5711457760.04403
Luxembourg,1980,6232005655.95255
Luxembourg,1981,5231808670.14342
Luxembourg,1982,4764549532.05015
Luxembourg,1983,4683697830.37475
Luxembourg,1984,4594891580.56409
Luxembourg,1985,4738559684.76119
Luxembourg,1986,6921264132.20155
Luxembourg,1987,8614215559.15721
Luxembourg,1988,9750161053.209
Luxembourg,1989,10391504709.2547
Luxembourg,1990,13229247947.8513
Luxembourg,1991,14321878795.0384
Luxembourg,1992,16065740777.9172
Luxembourg,1993,16486900186.5672
Luxembourg,1994,18325791415.4811
Luxembourg,1995,21588170498.0843
Luxembourg,1996,21776609771.987
Luxembourg,1997,19731912494.3617
Luxembourg,1998,20209122027.1171
Luxembourg,1999,22235929043.2559
Luxembourg,2000,21263514833.2412
Luxembourg,2001,21272418791.9463
Luxembourg,2002,23616328816.1114
Luxembourg,2003,29557325056.4334
Luxembourg,2004,34685281847.5292
Luxembourg,2005,37347394602.6614
Luxembourg,2006,42414308116.9239
Luxembourg,2007,50888134410.0739
Luxembourg,2008,55849686538.7432
Luxembourg,2009,51370543206.4462
Luxembourg,2010,53212476812.2957
Luxembourg,2011,60004630234.4135
Luxembourg,2012,56677961787.0717
Luxembourg,2013,61739352212.3049
Luxembourg,2014,66327344188.889
Morocco,1960,2037150716.33238
Morocco,1961,2025689536.60705
Morocco,1962,2379606422.29029
Morocco,1963,2657247327.3392
Morocco,1964,2798339768.79755
Morocco,1965,2948325264.30195
Morocco,1966,2876395613.08171
Morocco,1967,3046339294.53611
Morocco,1968,3271415867.99723
Morocco,1969,3651615453.01848
Morocco,1970,3956328426.04486
Morocco,1971,4356633663.36634
Morocco,1972,5074117544.77482
Morocco,1973,6242177798.33938
Morocco,1974,7675408485.51421
Morocco,1975,8984824182.60333
Morocco,1976,9584323309.12136
Morocco,1977,11049896742.3889
Morocco,1978,13236854105.1672
Morocco,1979,15912133569.2852
Morocco,1980,21728770055.3777
Morocco,1981,17788171722.4446
Morocco,1982,17692341358.1272
Morocco,1983,16251460689.3254
Morocco,1984,14824728528.4604
Morocco,1985,14991283215.7408
Morocco,1986,19462175321.8224
Morocco,1987,21765261041.7265
Morocco,1988,25705296183.5037
Morocco,1989,26314220188.0257
Morocco,1990,30180108561.9305
Morocco,1991,32285388165.2999
Morocco,1992,33711069430.78
Morocco,1993,31655473663.8348
Morocco,1994,35604137422.5796
Morocco,1995,39030285468.3841
Morocco,1996,43161452678.4383
Morocco,1997,39147844526.0838
Morocco,1998,41806219378.6181
Morocco,1999,41632027599.8531
Morocco,2000,38857251336.3448
Morocco,2001,39459581217.3759
Morocco,2002,42236836820.6152
Morocco,2003,52064058833.9739
Morocco,2004,59626020162.3816
Morocco,2005,62343022650.8742
Morocco,2006,68640825480.9223
Morocco,2007,79041294874.4553
Morocco,2008,92507257783.5697
Morocco,2009,92897320375.8176
Morocco,2010,93216746661.5977
Morocco,2011,101370474295.109
Morocco,2012,98266306615.3632
Morocco,2013,106825649872.108
Morocco,2014,110081248587.369
Madagascar,1960,673081724.075966
Madagascar,1961,699161943.856733
Madagascar,1962,739286906.851163
Madagascar,1963,759345862.970929
Madagascar,1964,802482182.923768
Madagascar,1965,833563472.161911
Madagascar,1966,900264583.687729
Madagascar,1967,956436931.141842
Madagascar,1968,1031669636.36062
Madagascar,1969,1056391054.53794
Madagascar,1970,1111859569.77066
Madagascar,1971,1199507629.99222
Madagascar,1972,1341590681.586
Madagascar,1973,1653062347.36378
Madagascar,1974,1917508190.04689
Madagascar,1975,2283049233.28581
Madagascar,1976,2181844193.92388
Madagascar,1977,2358930406.42896
Madagascar,1978,2669755115.50372
Madagascar,1979,3463565881.42215
Madagascar,1980,4042139901.36379
Madagascar,1981,3594868208.41664
Madagascar,1982,3526198070.09789
Madagascar,1983,3511573991.89606
Madagascar,1984,2939485471.50097
Madagascar,1985,2857889712.4808
Madagascar,1986,3258288890.58647
Madagascar,1987,2565634382.28729
Madagascar,1988,2442507588.38468
Madagascar,1989,2498059014.77295
Madagascar,1990,3081479800.28735
Madagascar,1991,2653141958.52585
Madagascar,1992,3024459564.32157
Madagascar,1993,3370842210.90955
Madagascar,1994,2977040722.47057
Madagascar,1995,3159901231.97468
Madagascar,1996,3995028592.78722
Madagascar,1997,3545776697.12109
Madagascar,1998,3738704467.51878
Madagascar,1999,3717515282.53319
Madagascar,2000,3877673539.09084
Madagascar,2001,4529575347.56805
Madagascar,2002,4397254607.61164
Madagascar,2003,5474030080.24451
Madagascar,2004,4363934494.37405
Madagascar,2005,5039293030.82367
Madagascar,2006,5515884348.54904
Madagascar,2007,7342923489.09616
Madagascar,2008,9413002920.97008
Madagascar,2009,8550363974.79243
Madagascar,2010,8729936135.74487
Madagascar,2011,9892702357.56691
Madagascar,2012,9919780071.28764
Madagascar,2013,10601690871.7611
Madagascar,2014,10673516672.6664
Mexico,1960,13056168000
Mexico,1961,14153952000
Mexico,1962,15221056000
Mexico,1963,16936336000
Mexico,1964,20070136000
Mexico,1965,21829712000
Mexico,1966,24337232000
Mexico,1967,26556376000
Mexico,1968,29363632000
Mexico,1969,32515752000
Mexico,1970,35541712000
Mexico,1971,39200880000
Mexico,1972,45178120000
Mexico,1973,55271304000
Mexico,1974,71976544000
Mexico,1975,88003984000
Mexico,1976,89023915584.4156
Mexico,1977,81825783185.8407
Mexico,1978,102517451754.386
Mexico,1979,134540324561.404
Mexico,1980,194356826086.957
Mexico,1981,250083020408.163
Mexico,1982,173720851063.83
Mexico,1983,148866910907.577
Mexico,1984,175632157330.155
Mexico,1985,184473106267.03
Mexico,1986,129440194508.009
Mexico,1987,140263679436.947
Mexico,1988,183144268180.018
Mexico,1989,222977035953.687
Mexico,1990,262709776007.964
Mexico,1991,314453890803.074
Mexico,1992,363609256195.677
Mexico,1993,503962832199.255
Mexico,1994,527318753518.414
Mexico,1995,343792792161.261
Mexico,1996,397404140458.457
Mexico,1997,480554644187.662
Mexico,1998,502010250656.743
Mexico,1999,579459682649.262
Mexico,2000,683647965226.955
Mexico,2001,724703603502.349
Mexico,2002,741559509631.317
Mexico,2003,713284231624.803
Mexico,2004,770267585947.191
Mexico,2005,866345821213.261
Mexico,2006,965281191371.844
Mexico,2007,1043471321169.09
Mexico,2008,1101275278668.79
Mexico,2009,894948748436.748
Mexico,2010,1051128603513.77
Mexico,2011,1171187519660.64
Mexico,2012,1186598324461.82
Mexico,2013,1261981728468.52
Mexico,2014,1298461494903.14
Malaysia,1960,1916241996.60264
Malaysia,1961,1901868548.28172
Malaysia,1962,2001502678.6881
Malaysia,1963,2510126747.68065
Malaysia,1964,2674441395.53116
Malaysia,1965,2956356984.18921
Malaysia,1966,3143538481.64119
Malaysia,1967,3188945511.56409
Malaysia,1968,3330393309.81315
Malaysia,1969,3664575983.27453
Malaysia,1970,3864170913.36731
Malaysia,1971,4244340333.51899
Malaysia,1972,5043268548.73032
Malaysia,1973,7662996766.66803
Malaysia,1974,9496074114.07918
Malaysia,1975,9298800799.46702
Malaysia,1976,11050125904.9418
Malaysia,1977,13139397879.1695
Malaysia,1978,16358376511.2263
Malaysia,1979,21213672089.1976
Malaysia,1980,24488033442.0506
Malaysia,1981,25004557093.8761
Malaysia,1982,26804401815.5348
Malaysia,1983,30346788437.5135
Malaysia,1984,33943505717.6993
Malaysia,1985,31200161095.4491
Malaysia,1986,27734562640.4277
Malaysia,1987,32181695507.2234
Malaysia,1988,35271880250.4964
Malaysia,1989,38848567631.4235
Malaysia,1990,44024178343.0071
Malaysia,1991,49142784405.0044
Malaysia,1992,59167157497.9385
Malaysia,1993,66894448545.1226
Malaysia,1994,74477975918.3051
Malaysia,1995,88704944178.6284
Malaysia,1996,100854996422.609
Malaysia,1997,100005323301.867
Malaysia,1998,72167753770.8928
Malaysia,1999,79148947368.4211
Malaysia,2000,93789736842.1053
Malaysia,2001,92783947368.4211
Malaysia,2002,100845263157.895
Malaysia,2003,110202368421.053
Malaysia,2004,124749736842.105
Malaysia,2005,143534102611.497
Malaysia,2006,162690965596.205
Malaysia,2007,193547824063.3
Malaysia,2008,230813597937.526
Malaysia,2009,202257586267.556
Malaysia,2010,255016609232.871
Malaysia,2011,297951960784.314
Malaysia,2012,314443149443.149
Malaysia,2013,323277158906.979
Malaysia,2014,338061963396.376
Nigeria,1960,4196092258.15484
Nigeria,1961,4467200335.99328
Nigeria,1962,4909302953.94092
Nigeria,1963,5165489010.2198
Nigeria,1964,5552822483.55033
Nigeria,1965,5874422511.54977
Nigeria,1966,6366792664.14672
Nigeria,1967,5203135937.28125
Nigeria,1968,5200895982.08036
Nigeria,1969,6634187316.25367
Nigeria,1970,12545849083.0183
Nigeria,1971,9181769911.50443
Nigeria,1972,12274416017.7976
Nigeria,1973,15162871287.1287
Nigeria,1974,24846641318.1242
Nigeria,1975,27778934624.6973
Nigeria,1976,36308883248.731
Nigeria,1977,36035407725.3219
Nigeria,1978,36527862208.7133
Nigeria,1979,47259911894.2731
Nigeria,1980,64201788122.6054
Nigeria,1981,61076493506.4935
Nigeria,1982,51397461685.8238
Nigeria,1983,35451565749.2355
Nigeria,1984,28500815241.471
Nigeria,1985,28873977228.1115
Nigeria,1986,20721499308.4371
Nigeria,1987,24093203444.564
Nigeria,1988,23272161396.8853
Nigeria,1989,24231168858.7187
Nigeria,1990,30757075595.3681
Nigeria,1991,27392886872.5547
Nigeria,1992,29300903643.0584
Nigeria,1993,15789003752.7594
Nigeria,1994,18086400535.5777
Nigeria,1995,28546958641.2735
Nigeria,1996,34987951375
Nigeria,1997,35822342617.6978
Nigeria,1998,32004613750
Nigeria,1999,35870792987.9432
Nigeria,2000,46386011231.37
Nigeria,2001,44137994251.618
Nigeria,2002,59116847821.5797
Nigeria,2003,67655813930.0926
Nigeria,2004,87845420504.485
Nigeria,2005,112248353104.911
Nigeria,2006,145429764861.249
Nigeria,2007,166451213395.64
Nigeria,2008,208064753766.47
Nigeria,2009,169481317540.364
Nigeria,2010,369062464570.387
Nigeria,2011,411743801711.642
Nigeria,2012,460953836444.364
Nigeria,2013,514966287206.505
Nigeria,2014,568498937588.035
Netherlands,1960,12276734172.0828
Netherlands,1961,13493833739.9949
Netherlands,1962,14647057370.1418
Netherlands,1963,15891241386.291
Netherlands,1964,18699380731.3465
Netherlands,1965,21000586933.2041
Netherlands,1966,22867203317.4022
Netherlands,1967,25087562181.3218
Netherlands,1968,27817605743.2503
Netherlands,1969,31503868835.1853
Netherlands,1970,37677621537.7123
Netherlands,1971,44010160463.6591
Netherlands,1972,54008338917.8797
Netherlands,1973,70924006306.1643
Netherlands,1974,86129928026.8875
Netherlands,1975,98970041042.175
Netherlands,1976,107775403067.178
Netherlands,1977,125395875998.923
Netherlands,1978,153870462415.971
Netherlands,1979,177376289135.45
Netherlands,1980,192661371425.405
Netherlands,1981,162039376225.382
Netherlands,1982,156456858050.673
Netherlands,1983,151487045479.114
Netherlands,1984,142075910370.879
Netherlands,1985,142009922306.263
Netherlands,1986,198298498021.227
Netherlands,1987,241918791122.715
Netherlands,1988,258567751142.825
Netherlands,1989,255039560739.894
Netherlands,1990,314267667675.178
Netherlands,1991,323320449905.705
Netherlands,1992,358330385839.599
Netherlands,1993,349037818106.312
Netherlands,1994,374291430318.44
Netherlands,1995,446528959648.641
Netherlands,1996,445704575163.399
Netherlands,1997,412199006098.938
Netherlands,1998,432476116418.574
Netherlands,1999,441975282335.393
Netherlands,2000,412807259996.315
Netherlands,2001,426573601789.709
Netherlands,2002,465368906455.863
Netherlands,2003,571863431151.242
Netherlands,2004,650532654581.574
Netherlands,2005,678533764457.157
Netherlands,2006,726649102998.369
Netherlands,2007,839419655078.018
Netherlands,2008,936228211513.11
Netherlands,2009,857932759099.75
Netherlands,2010,836389937229.197
Netherlands,2011,893757287201.688
Netherlands,2012,828946812396.788
Netherlands,2013,866680000367.264
Netherlands,2014,879635084124.987
Norway,1960,5163271598.15702
Norway,1961,5632460936.54576
Norway,1962,6066976682.67364
Norway,1963,6510239502.76489
Norway,1964,7159202706.48027
Norway,1965,8058681060.159
Norway,1966,8696460205.3397
Norway,1967,9514496703.39762
Norway,1968,10159934136.7838
Norway,1969,11063065083.4888
Norway,1970,12814123115.2613
Norway,1971,14583114840.0629
Norway,1972,17358610849.701
Norway,1973,22534253702.8686
Norway,1974,27145693810.1341
Norway,1975,32877805200.023
Norway,1976,35942270686.3374
Norway,1977,41508030431.1074
Norway,1978,46523091009.6713
Norway,1979,53132244623.9213
Norway,1980,64439382896.0156
Norway,1981,63596654760.8677
Norway,1982,62647195537.6511
Norway,1983,61627240831.0948
Norway,1984,62057955032.7758
Norway,1985,65416879914.3907
Norway,1986,78693253275.995
Norway,1987,94230055658.6271
Norway,1988,101900260856.222
Norway,1989,102633789557.535
Norway,1990,119791683307.507
Norway,1991,121872464483.487
Norway,1992,130838040067.584
Norway,1993,120579072750.596
Norway,1994,127131461119.927
Norway,1995,152027402449.804
Norway,1996,163517783497.163
Norway,1997,161354369892.838
Norway,1998,154165219811.533
Norway,1999,162286003692.686
Norway,2000,171315639982.731
Norway,2001,174003247439.305
Norway,2002,195418347152.985
Norway,2003,228752436371.854
Norway,2004,264357494659.388
Norway,2005,308722079937.912
Norway,2006,345424664369.357
Norway,2007,401082621082.621
Norway,2008,462554432624.114
Norway,2009,386622457579.95
Norway,2010,429130952709.224
Norway,2011,498831558925.86
Norway,2012,510229136226.902
Norway,2013,523502127659.574
Norway,2014,499338534779.159
Nepal,1960,508334413.965087
Nepal,1961,531959561.62226
Nepal,1962,574091101.194382
Nepal,1963,496947904.443033
Nepal,1964,496098775.308642
Nepal,1965,735267082.294264
Nepal,1966,906811943.824649
Nepal,1967,841974025.462659
Nepal,1968,772228643.405428
Nepal,1969,788641965.432099
Nepal,1970,865975308.641975
Nepal,1971,882765471.604938
Nepal,1972,1024098804.93827
Nepal,1973,972101724.995368
Nepal,1974,1217953546.97604
Nepal,1975,1575789254.46938
Nepal,1976,1452792989.10865
Nepal,1977,1382400000
Nepal,1978,1604162497.45945
Nepal,1979,1851250008.33333
Nepal,1980,1945916583.33333
Nepal,1981,2275583316.66667
Nepal,1982,2395429852.43076
Nepal,1983,2447174803.37791
Nepal,1984,2581207387.79709
Nepal,1985,2619913955.51556
Nepal,1986,2850784523.37711
Nepal,1987,2957255379.54315
Nepal,1988,3487009748.35638
Nepal,1989,3525228153.17361
Nepal,1990,3627562402.66027
Nepal,1991,3921476084.89072
Nepal,1992,3401211581.29176
Nepal,1993,3660041666.66667
Nepal,1994,4066775510.20408
Nepal,1995,4401104417.67068
Nepal,1996,4521580381.47139
Nepal,1997,4918691916.53516
Nepal,1998,4856255044.39064
Nepal,1999,5033642384.10596
Nepal,2000,5494252207.90502
Nepal,2001,6007061224.48979
Nepal,2002,6050875806.66403
Nepal,2003,6330473096.54071
Nepal,2004,7273938314.71988
Nepal,2005,8130258041.46706
Nepal,2006,9043715355.8881
Nepal,2007,10325618017.379
Nepal,2008,12545438605.3959
Nepal,2009,12854985464.0764
Nepal,2010,16002656434.4746
Nepal,2011,18913574370.76
Nepal,2012,18851513891.066
Nepal,2013,19271168018.482
Nepal,2014,20002968837.9471
New Zealand,1960,5485854791.97096
New Zealand,1961,5670064168.21773
New Zealand,1962,6077496267.76294
New Zealand,1963,6638937283.13963
New Zealand,1964,7274144350.81809
New Zealand,1965,5654463586.00366
New Zealand,1966,5863733230.97616
New Zealand,1967,5961418093.53003
New Zealand,1968,5180597620.64135
New Zealand,1969,5761588761.69421
New Zealand,1970,6432189761.69421
New Zealand,1971,7912290825.15868
New Zealand,1972,9567331064.65727
New Zealand,1973,12802281897.8712
New Zealand,1974,13940981798.1247
New Zealand,1975,12861983284.3912
New Zealand,1976,13604832424.0062
New Zealand,1977,15446825318.4556
New Zealand,1978,18530518394.6488
New Zealand,1979,20730241410.3977
New Zealand,1980,23245512449.3341
New Zealand,1981,24417617184.2478
New Zealand,1982,24164603058.9949
New Zealand,1983,24308622502.6288
New Zealand,1984,21665456808.0473
New Zealand,1985,24680306905.3708
New Zealand,1986,30605196451.2041
New Zealand,1987,40377592076.7564
New Zealand,1988,45176167471.8196
New Zealand,1989,43920222524.7085
New Zealand,1990,45495727006.5141
New Zealand,1991,42745329732.163
New Zealand,1992,41649298170.9911
New Zealand,1993,46775067750.6775
New Zealand,1994,55315342817.0218
New Zealand,1995,63918703506.9075
New Zealand,1996,70140835299.0148
New Zealand,1997,66074513017.7142
New Zealand,1998,56227169851.0448
New Zealand,1999,58761741657.5847
New Zealand,2000,52623281956.7031
New Zealand,2001,53872425916.6248
New Zealand,2002,66628222189.3637
New Zealand,2003,88250885550.2626
New Zealand,2004,103905882352.941
New Zealand,2005,114719425473.492
New Zealand,2006,111606899682.251
New Zealand,2007,137314617476.299
New Zealand,2008,133279679482.674
New Zealand,2009,121337372727.841
New Zealand,2010,146580949348.893
New Zealand,2011,168461998741.295
New Zealand,2012,176192886551.397
New Zealand,2013,190521142196.379
New Zealand,2014,200696291789.952
Pakistan,1960,3707055900.88198
Pakistan,1961,4054599181.01638
Pakistan,1962,4233095590.0882
Pakistan,1963,4540529105.41789
Pakistan,1964,5130407727.84544
Pakistan,1965,5884712095.75809
Pakistan,1966,6466610751.78496
Pakistan,1967,7403821902.56195
Pakistan,1968,8090088555.2289
Pakistan,1969,8632927257.45485
Pakistan,1970,10027088849.223
Pakistan,1971,10602058189.8362
Pakistan,1972,9309109764.07784
Pakistan,1973,6324884129.38617
Pakistan,1974,8773030424.24242
Pakistan,1975,11340000242.4242
Pakistan,1976,13338484979.798
Pakistan,1977,15126059646.4646
Pakistan,1978,17820100626.2626
Pakistan,1979,19707979303.0303
Pakistan,1980,23689696767.6768
Pakistan,1981,28100605515.1515
Pakistan,1982,30725972786.7299
Pakistan,1983,28691890433.0709
Pakistan,1984,31151824658.6524
Pakistan,1985,31144920554.0897
Pakistan,1986,31899071053.9368
Pakistan,1987,33351528115.351
Pakistan,1988,38472741737.3968
Pakistan,1989,40171019643.3511
Pakistan,1990,40010424928.715
Pakistan,1991,45451960731.7204
Pakistan,1992,48635176852.7673
Pakistan,1993,51478304859.5879
Pakistan,1994,51894781281.8919
Pakistan,1995,60636022422.6176
Pakistan,1996,63320122807.1223
Pakistan,1997,62433300338.0941
Pakistan,1998,62191955814.3478
Pakistan,1999,62973855718.8874
Pakistan,2000,73952374969.7995
Pakistan,2001,72309738921.3329
Pakistan,2002,72306820396.2325
Pakistan,2003,83244801092.7096
Pakistan,2004,97977766197.6724
Pakistan,2005,109502102510.883
Pakistan,2006,137264061106.043
Pakistan,2007,152385716311.916
Pakistan,2008,170077814106.305
Pakistan,2009,168152775283.032
Pakistan,2010,177406854514.885
Pakistan,2011,213587413183.996
Pakistan,2012,224383620829.57
Pakistan,2013,231218567178.979
Pakistan,2014,244360888750.807
Peru,1960,2571908062.07692
Peru,1961,2899654840.36567
Peru,1962,3286773187.87687
Peru,1963,3600957771.15299
Peru,1964,4356913870.23508
Peru,1965,5166861068.42164
Peru,1966,6113607728.15672
Peru,1967,6204253758.57616
Peru,1968,5736083835.22481
Peru,1969,6420909789.63824
Peru,1970,7432223176.77261
Peru,1971,8289582883.50129
Peru,1972,9189413409.01292
Peru,1973,10994381894.7984
Peru,1974,13858441211.2196
Peru,1975,16877163792.1284
Peru,1976,15947709379.6507
Peru,1977,14620386673.8544
Peru,1978,12495779622.071
Peru,1979,15962459447.2168
Peru,1980,18134029179.6393
Peru,1981,21649137620.3055
Peru,1982,21793496819.3379
Peru,1983,17345624453.6916
Peru,1984,17599660054.286
Peru,1985,16548827018.2872
Peru,1986,15244232957.876
Peru,1987,20702298396.9717
Peru,1988,15439408447.2288
Peru,1989,22499559086.0343
Peru,1990,26410386669.3609
Peru,1991,34672122380.7687
Peru,1992,36139225287.9079
Peru,1993,35158109999.4973
Peru,1994,44882079766.8913
Peru,1995,53312793687.3836
Peru,1996,55252414130.3019
Peru,1997,58147522522.5225
Peru,1998,55501467877.381
Peru,1999,50187324567.883
Peru,2000,51744749133.213
Peru,2001,52030158775.4055
Peru,2002,54777553515.0809
Peru,2003,58731030121.8671
Peru,2004,66768703497.5687
Peru,2005,76060606060.606
Peru,2006,88643193061.748
Peru,2007,102170981144.136
Peru,2008,120550599815.441
Peru,2009,120822986521.479
Peru,2010,147528937028.778
Peru,2011,171761737046.585
Peru,2012,192648999090.082
Peru,2013,201217661645.509
Peru,2014,201049665375.132
Philippines,1960,6684568805.06881
Philippines,1961,7256966966.22556
Philippines,1962,4399827767.96704
Philippines,1963,4875309866.34017
Philippines,1964,5271404668.36735
Philippines,1965,5784398976.9821
Philippines,1966,6371459304.41018
Philippines,1967,6809134235.54298
Philippines,1968,7591603053.43511
Philippines,1969,8408229699.14295
Philippines,1970,6687204834.3687
Philippines,1971,7408305735.65309
Philippines,1972,8017468688.2004
Philippines,1973,10082885603.0668
Philippines,1974,13781139969.6519
Philippines,1975,14893969287.6557
Philippines,1976,17097563270.2982
Philippines,1977,19648106122.0079
Philippines,1978,22706155475.3048
Philippines,1979,27502168726.9573
Philippines,1980,32450541843.0652
Philippines,1981,35646416952.5425
Philippines,1982,37140163934.4262
Philippines,1983,33212180658.1659
Philippines,1984,31408492876.691
Philippines,1985,30734335448.9905
Philippines,1986,29868339080.8263
Philippines,1987,33195933429.6008
Philippines,1988,37885440418.6834
Philippines,1989,42575183905.5606
Philippines,1990,44311593755.7845
Philippines,1991,45417561302.2497
Philippines,1992,52976344928.9564
Philippines,1993,54368083953.1119
Philippines,1994,64084460124.4644
Philippines,1995,74119987244.5011
Philippines,1996,82848140618.0266
Philippines,1997,82344260570.6685
Philippines,1998,72207025219.4752
Philippines,1999,82995147089.9742
Philippines,2000,81026297144.2795
Philippines,2001,76262072022.215
Philippines,2002,81357602950.1818
Philippines,2003,83908206456.0645
Philippines,2004,91371239764.8818
Philippines,2005,103071585462.599
Philippines,2006,122210719245.902
Philippines,2007,149359920005.894
Philippines,2008,174195135053.121
Philippines,2009,168334599538.168
Philippines,2010,199590775190.258
Philippines,2011,224143083706.777
Philippines,2012,250092093547.532
Philippines,2013,271836123723.678
Philippines,2014,284584522898.872
Puerto Rico,1960,1691900000
Puerto Rico,1961,1865100000
Puerto Rico,1962,2094400000
Puerto Rico,1963,2333600000
Puerto Rico,1964,2570500000
Puerto Rico,1965,2881500000
Puerto Rico,1966,3170500000
Puerto Rico,1967,3532700000
Puerto Rico,1968,3941700000
Puerto Rico,1969,4460700000
Puerto Rico,1970,5034700000
Puerto Rico,1971,5646800000
Puerto Rico,1972,6328900000
Puerto Rico,1973,7002400000
Puerto Rico,1974,7684800000
Puerto Rico,1975,8198300000
Puerto Rico,1976,8968600000
Puerto Rico,1977,9910900000
Puerto Rico,1978,11165000000
Puerto Rico,1979,12750000000
Puerto Rico,1980,14436100000
Puerto Rico,1981,15955700000
Puerto Rico,1982,16764200000
Puerto Rico,1983,17276600000
Puerto Rico,1984,19162600000
Puerto Rico,1985,20289200000
Puerto Rico,1986,21969400000
Puerto Rico,1987,23878000000
Puerto Rico,1988,26178400000
Puerto Rico,1989,28266800000
Puerto Rico,1990,30603919000
Puerto Rico,1991,32287031000
Puerto Rico,1992,34630430000
Puerto Rico,1993,36922456000
Puerto Rico,1994,39690630000
Puerto Rico,1995,42647331000
Puerto Rico,1996,45340835000
Puerto Rico,1997,48187039000
Puerto Rico,1998,54086409000
Puerto Rico,1999,57840954000
Puerto Rico,2000,61701810000
Puerto Rico,2001,69668635000
Puerto Rico,2002,72546194000
Puerto Rico,2003,75833996000
Puerto Rico,2004,80322313000
Puerto Rico,2005,83914521340.5431
Puerto Rico,2006,87276164364.6388
Puerto Rico,2007,89524131617.1909
Puerto Rico,2008,93639316000
Puerto Rico,2009,96385638000
Puerto Rico,2010,98381268000
Puerto Rico,2011,100351670000
Puerto Rico,2012,101080738000
Puerto Rico,2013,103134778000
Puerto Rico,2014,104144878030
Portugal,1960,3193200404.37297
Portugal,1961,3417516639.37596
Portugal,1962,3668222357.65702
Portugal,1963,3905734459.72693
Portugal,1964,4235608177.67102
Portugal,1965,4687464054.83455
Portugal,1966,5135387845.97108
