Country,Year,Data
Indonesia,1980,147490365
Indonesia,1981,150978840
Indonesia,1982,154506265
Indonesia,1983,158044343
Indonesia,1984,161555583
Indonesia,1985,165012196
Indonesia,1986,168402025
Indonesia,1987,171728917
Indonesia,1988,175000916
Indonesia,1989,178233223
Indonesia,1990,181436821
Indonesia,1991,184615979
Indonesia,1992,187766086
Indonesia,1993,190879523
Indonesia,1994,193945272
Indonesia,1995,196957849
Indonesia,1996,199914831
Indonesia,1997,202826465
Indonesia,1998,205715544
Indonesia,1999,208612556
Indonesia,2000,211540429
Indonesia,2001,214506502
Indonesia,2002,217508059
Indonesia,2003,220545214
Indonesia,2004,223614649
Indonesia,2005,226712730
Indonesia,2006,229838202
Indonesia,2007,232989141
Indonesia,2008,236159276
Indonesia,2009,239340478
Indonesia,2010,242524123
Indonesia,2011,245707511
Indonesia,2012,248883232
Indonesia,2013,252032263
Indonesia,2014,255131116
India,1960,449480608
India,1961,458494963
India,1962,467852537
India,1963,477527970
India,1964,487484535
India,1965,497702365
India,1966,508161935
India,1967,518889779
India,1968,529967317
India,1969,541505076
India,1970,553578513
India,1971,566224812
India,1972,579411513
India,1973,593058926
India,1974,607050255
India,1975,621301720
India,1976,635771734
India,1977,650485030
India,1978,665502284
India,1979,680915804
India,1980,696783517
India,1981,713118032
India,1982,729868013
India,1983,746949067
India,1984,764245202
India,1985,781666671
India,1986,799181436
India,1987,816792741
India,1988,834489322
India,1989,852270034
India,1990,870133480
India,1991,888054875
India,1992,906021106
India,1993,924057817
India,1994,942204249
India,1995,960482795
India,1996,978893217
India,1997,997405318
India,1998,1015974042
India,1999,1034539214
India,2000,1053050912
India,2001,1071477855
India,2002,1089807112
India,2003,1108027848
India,2004,1126135777
India,2005,1144118674
India,2006,1161977719
India,2007,1179681239
India,2008,1197146906
India,2009,1214270132
India,2010,1230980691
India,2011,1247236029
India,2012,1263065852
India,2013,1278562207
India,2014,1293859294
Ireland,1960,2828600
Ireland,1961,2824400
Ireland,1962,2836050
Ireland,1963,2852650
Ireland,1964,2866550
Ireland,1965,2877300
Ireland,1966,2888800
Ireland,1967,2902450
Ireland,1968,2915550
Ireland,1969,2932650
Ireland,1970,2957250
Ireland,1971,2992050
Ireland,1972,3036850
Ireland,1973,3085950
Ireland,1974,3137500
Ireland,1975,3189550
Ireland,1976,3238050
Ireland,1977,3282200
Ireland,1978,3329100
Ireland,1979,3373750
Ireland,1980,3412800
Ireland,1981,3453000
Ireland,1982,3485800
Ireland,1983,3510600
Ireland,1984,3532423
Ireland,1985,3538082
Ireland,1986,3539690
Ireland,1987,3540057
Ireland,1988,3524949
Ireland,1989,3511009
Ireland,1990,3513974
Ireland,1991,3534235
Ireland,1992,3558430
Ireland,1993,3576261
Ireland,1994,3590386
Ireland,1995,3608841
Ireland,1996,3637510
Ireland,1997,3674171
Ireland,1998,3712696
Ireland,1999,3754786
Ireland,2000,3805174
Ireland,2001,3866243
Ireland,2002,3931947
Ireland,2003,3996521
Ireland,2004,4070262
Ireland,2005,4159914
Ireland,2006,4273591
Ireland,2007,4398942
Ireland,2008,4489544
Ireland,2009,4535375
Ireland,2010,4560155
Ireland,2011,4576794
Ireland,2012,4586897
Ireland,2013,4598294
Ireland,2014,4617225
Iran,1960,21906903
Iran,1961,22480418
Iran,1962,23071429
Iran,1963,23680432
Iran,1964,24308085
Iran,1965,24955115
Iran,1966,25624656
Iran,1967,26318119
Iran,1968,27032943
Iran,1969,27765243
Iran,1970,28514010
Iran,1971,29281268
Iran,1972,30074298
Iran,1973,30904271
Iran,1974,31785500
Iran,1975,32730554
Iran,1976,33737768
Iran,1977,34810723
Iran,1978,35972652
Iran,1979,37252659
Iran,1980,38668220
Iran,1981,40217629
Iran,1982,41883332
Iran,1983,43645092
Iran,1984,45474708
Iran,1985,47342702
Iran,1986,49256842
Iran,1987,51197482
Iran,1988,53075618
Iran,1989,54777114
Iran,1990,56226185
Iran,1991,57375584
Iran,1992,58260738
Iran,1993,58991218
Iran,1994,59725125
Iran,1995,60575644
Iran,1996,61583089
Iran,1997,62710557
Iran,1998,63900630
Iran,1999,65062660
Iran,2000,66131854
Iran,2001,67096414
Iran,2002,67983330
Iran,2003,68812713
Iran,2004,69617100
Iran,2005,70421811
Iran,2006,71227880
Iran,2007,72031103
Iran,2008,72845542
Iran,2009,73687565
Iran,2010,74567511
Iran,2011,75491582
Iran,2012,76453574
Iran,2013,77435384
Iran,2014,78411092
Iraq,1960,7289761
Iraq,1961,7475352
Iraq,1962,7674223
Iraq,1963,7888914
Iraq,1964,8122199
Iraq,1965,8375793
Iraq,1966,8651164
Iraq,1967,8947404
Iraq,1968,9260682
Iraq,1969,9585576
Iraq,1970,9917983
Iraq,1971,10255903
Iraq,1972,10599845
Iraq,1973,10951166
Iraq,1974,11312305
Iraq,1975,11684589
Iraq,1976,12068168
Iraq,1977,12460914
Iraq,1978,12859094
Iraq,1979,13257799
Iraq,1980,13653356
Iraq,1981,14046540
Iraq,1982,14438309
Iraq,1983,14825789
Iraq,1984,15205501
Iraq,1985,15576395
Iraq,1986,15936375
Iraq,1987,16290149
Iraq,1988,16651807
Iraq,1989,17040190
Iraq,1990,17469005
Iraq,1991,17942715
Iraq,1992,18458187
Iraq,1993,19011917
Iraq,1994,19597239
Iraq,1995,20208387
Iraq,1996,20845893
Iraq,1997,21509291
Iraq,1998,22190250
Iraq,1999,22878156
Iraq,2000,23565413
Iraq,2001,24251649
Iraq,2002,24939299
Iraq,2003,25627626
Iraq,2004,26316609
Iraq,2005,27008426
Iraq,2006,27697912
Iraq,2007,28390433
Iraq,2008,29111417
Iraq,2009,29894652
Iraq,2010,30762701
Iraq,2011,31727053
Iraq,2012,32776571
Iraq,2013,33883145
Iraq,2014,35006080
Israel,1960,2114020
Israel,1961,2185000
Israel,1962,2293000
Israel,1963,2379000
Israel,1964,2475000
Israel,1965,2563000
Israel,1966,2629000
Israel,1967,2745000
Israel,1968,2803000
Israel,1969,2877000
Israel,1970,2974000
Israel,1971,3069000
Israel,1972,3148000
Israel,1973,3278000
Israel,1974,3377000
Israel,1975,3455000
Israel,1976,3533000
Israel,1977,3613000
Israel,1978,3690000
Israel,1979,3786000
Israel,1980,3878000
Israel,1981,3956000
Israel,1982,4031000
Israel,1983,4105000
Israel,1984,4159000
Israel,1985,4233000
Israel,1986,4299000
Israel,1987,4369000
Israel,1988,4442000
Israel,1989,4518000
Israel,1990,4660000
Israel,1991,4949000
Israel,1992,5123000
Israel,1993,5261000
Israel,1994,5399000
Israel,1995,5545000
Israel,1996,5692000
Israel,1997,5836000
Israel,1998,5971000
Israel,1999,6125000
Israel,2000,6289000
Israel,2001,6439000
Israel,2002,6570000
Israel,2003,6689700
Israel,2004,6809000
Israel,2005,6930100
Israel,2006,7053700
Israel,2007,7180100
Israel,2008,7308800
Israel,2009,7485600
Israel,2010,7623600
Israel,2011,7765800
Israel,2012,7910500
Israel,2013,8059500
Israel,2014,8215700
Italy,1960,50199700
Italy,1961,50536350
Italy,1962,50879450
Italy,1963,51252000
Italy,1964,51675350
Italy,1965,52112350
Italy,1966,52519000
Italy,1967,52900500
Italy,1968,53235750
Italy,1969,53537950
Italy,1970,53821850
Italy,1971,54073490
Italy,1972,54381345
Italy,1973,54751406
Italy,1974,55110868
Italy,1975,55441001
Italy,1976,55718260
Italy,1977,55955411
Italy,1978,56155143
Italy,1979,56317749
Italy,1980,56433883
Italy,1981,56501675
Italy,1982,56543548
Italy,1983,56564074
Italy,1984,56576718
Italy,1985,56593071
Italy,1986,56596155
Italy,1987,56601931
Italy,1988,56629288
Italy,1989,56671781
Italy,1990,56719240
Italy,1991,56758521
Italy,1992,56797087
Italy,1993,56831821
Italy,1994,56843400
Italy,1995,56844303
Italy,1996,56860281
Italy,1997,56890372
Italy,1998,56906744
Italy,1999,56916317
Italy,2000,56942108
Italy,2001,56974100
Italy,2002,57059007
Italy,2003,57313203
Italy,2004,57685327
Italy,2005,57969484
Italy,2006,58143979
Italy,2007,58438310
Italy,2008,58826731
Italy,2009,59095365
Italy,2010,59277417
Italy,2011,59379449
Italy,2012,59539717
Italy,2013,60233948
Italy,2014,60789140
Jamaica,1960,1628252
Jamaica,1961,1650806
Jamaica,1962,1676250
Jamaica,1963,1703395
Jamaica,1964,1730486
Jamaica,1965,1756266
Jamaica,1966,1780264
Jamaica,1967,1803064
Jamaica,1968,1825633
Jamaica,1969,1849414
Jamaica,1970,1875381
Jamaica,1971,1904016
Jamaica,1972,1934828
Jamaica,1973,1966700
Jamaica,1974,1998034
Jamaica,1975,2027737
Jamaica,1976,2055085
Jamaica,1977,2080538
Jamaica,1978,2105664
Jamaica,1979,2132690
Jamaica,1980,2163045
Jamaica,1981,2197583
Jamaica,1982,2235327
Jamaica,1983,2273666
Jamaica,1984,2308947
Jamaica,1985,2338638
Jamaica,1986,2361720
Jamaica,1987,2379279
Jamaica,1988,2393534
Jamaica,1989,2407720
Jamaica,1990,2424242
Jamaica,1991,2443689
Jamaica,1992,2465362
Jamaica,1993,2488782
Jamaica,1994,2513049
Jamaica,1995,2537440
Jamaica,1996,2561993
Jamaica,1997,2586827
Jamaica,1998,2611367
Jamaica,1999,2634882
Jamaica,2000,2656864
Jamaica,2001,2677011
Jamaica,2002,2695446
Jamaica,2003,2712511
Jamaica,2004,2728777
Jamaica,2005,2744673
Jamaica,2006,2760279
Jamaica,2007,2775467
Jamaica,2008,2790122
Jamaica,2009,2804082
Jamaica,2010,2817210
Jamaica,2011,2829493
Jamaica,2012,2840992
Jamaica,2013,2851807
Jamaica,2014,2862087
Jordan,1960,932257
Jordan,1961,973083
Jordan,1962,1009733
Jordan,1963,1049302
Jordan,1964,1101459
Jordan,1965,1172550
Jordan,1966,1265806
Jordan,1967,1377465
Jordan,1968,1498309
Jordan,1969,1615277
Jordan,1970,1718913
Jordan,1971,1806605
Jordan,1972,1881214
Jordan,1973,1945626
Jordan,1974,2004833
Jordan,1975,2062918
Jordan,1976,2120069
Jordan,1977,2176135
Jordan,1978,2234594
Jordan,1979,2299655
Jordan,1980,2374422
Jordan,1981,2461193
Jordan,1982,2559718
Jordan,1983,2667470
Jordan,1984,2780428
Jordan,1985,2895985
Jordan,1986,3011300
Jordan,1987,3127917
Jordan,1988,3252672
Jordan,1989,3395023
Jordan,1990,3560582
Jordan,1991,3753433
Jordan,1992,3968198
Jordan,1993,4189431
Jordan,1994,4395953
Jordan,1995,4572904
Jordan,1996,4716373
Jordan,1997,4832267
Jordan,1998,4927912
Jordan,1999,5014899
Jordan,2000,5103130
Jordan,2001,5193482
Jordan,2002,5287488
Jordan,2003,5396774
Jordan,2004,5535595
Jordan,2005,5714111
Jordan,2006,5934232
Jordan,2007,6193191
Jordan,2008,6489822
Jordan,2009,6821116
Jordan,2010,7182390
Jordan,2011,7574943
Jordan,2012,7992573
Jordan,2013,8413464
Jordan,2014,8809306
Japan,1960,92500572
Japan,1961,94943000
Japan,1962,95832000
Japan,1963,96812000
Japan,1964,97826000
Japan,1965,98883000
Japan,1966,99790000
Japan,1967,100725000
Japan,1968,101061000
Japan,1969,103172000
Japan,1970,104345000
Japan,1971,105697000
Japan,1972,107188000
Japan,1973,108079000
Japan,1974,110162000
Japan,1975,111940000
Japan,1976,112771000
Japan,1977,113863000
Japan,1978,114898000
Japan,1979,115870000
Japan,1980,116782000
Japan,1981,117648000
Japan,1982,118449000
Japan,1983,119259000
Japan,1984,120018000
Japan,1985,120754000
Japan,1986,121492000
Japan,1987,122091000
Japan,1988,122613000
Japan,1989,123116000
Japan,1990,123537000
Japan,1991,123921000
Japan,1992,124229000
Japan,1993,124536000
Japan,1994,124961000
Japan,1995,125439000
Japan,1996,125757000
Japan,1997,126057000
Japan,1998,126400000
Japan,1999,126631000
Japan,2000,126843000
Japan,2001,127149000
Japan,2002,127445000
Japan,2003,127718000
Japan,2004,127761000
Japan,2005,127773000
Japan,2006,127854000
Japan,2007,128001000
Japan,2008,128063000
Japan,2009,128047000
Japan,2010,128070000
Japan,2011,127833000
Japan,2012,127629000
Japan,2013,127445000
Japan,2014,127276000
Kazakhstan,1960,9714260
Kazakhstan,1961,10129861
Kazakhstan,1962,10532062
Kazakhstan,1963,10913552
Kazakhstan,1964,11267329
Kazakhstan,1965,11588870
Kazakhstan,1966,11872939
Kazakhstan,1967,12120504
Kazakhstan,1968,12341412
Kazakhstan,1969,12550121
Kazakhstan,1970,12757245
Kazakhstan,1971,12966920
Kazakhstan,1972,13176584
Kazakhstan,1973,13382211
Kazakhstan,1974,13577049
Kazakhstan,1975,13756789
Kazakhstan,1976,13920105
Kazakhstan,1977,14070681
Kazakhstan,1978,14215111
Kazakhstan,1979,14362417
Kazakhstan,1980,14518924
Kazakhstan,1981,14683789
Kazakhstan,1982,14853993
Kazakhstan,1983,15030495
Kazakhstan,1984,15214051
Kazakhstan,1985,15403006
Kazakhstan,1986,15600928
Kazakhstan,1987,15801753
Kazakhstan,1988,15982510
Kazakhstan,1989,16249500
Kazakhstan,1990,16348000
Kazakhstan,1991,16450500
Kazakhstan,1992,16439095
Kazakhstan,1993,16330419
Kazakhstan,1994,16095199
Kazakhstan,1995,15815626
Kazakhstan,1996,15577894
Kazakhstan,1997,15333703
Kazakhstan,1998,15071300
Kazakhstan,1999,14928426
Kazakhstan,2000,14883626
Kazakhstan,2001,14858335
Kazakhstan,2002,14858948
Kazakhstan,2003,14909018
Kazakhstan,2004,15012985
Kazakhstan,2005,15147029
Kazakhstan,2006,15308084
Kazakhstan,2007,15484192
Kazakhstan,2008,15674000
Kazakhstan,2009,16092701
Kazakhstan,2010,16321581
Kazakhstan,2011,16556600
Kazakhstan,2012,16791425
Kazakhstan,2013,17035275
Kazakhstan,2014,17289224
Kenya,1960,8105440
Kenya,1961,8361441
Kenya,1962,8628972
Kenya,1963,8908422
Kenya,1964,9200157
Kenya,1965,9504703
Kenya,1966,9822499
Kenya,1967,10154484
Kenya,1968,10502245
Kenya,1969,10867716
Kenya,1970,11252492
Kenya,1971,11657514
Kenya,1972,12083188
Kenya,1973,12529852
Kenya,1974,12997595
Kenya,1975,13486629
Kenya,1976,13996704
Kenya,1977,14528293
Kenya,1978,15082994
Kenya,1979,15662852
Kenya,1980,16268990
Kenya,1981,16901677
Kenya,1982,17559430
Kenya,1983,18239404
Kenya,1984,18937738
Kenya,1985,19651225
Kenya,1986,20378626
Kenya,1987,21119318
Kenya,1988,21871442
Kenya,1989,22633022
Kenya,1990,23402507
Kenya,1991,24179598
Kenya,1992,24963953
Kenya,1993,25754114
Kenya,1994,26548486
Kenya,1995,27346456
Kenya,1996,28147734
Kenya,1997,28954114
Kenya,1998,29769803
Kenya,1999,30600397
Kenya,2000,31450483
Kenya,2001,32321482
Kenya,2002,33214009
Kenya,2003,34130852
Kenya,2004,35074931
Kenya,2005,36048288
Kenya,2006,37052050
Kenya,2007,38085909
Kenya,2008,39148416
Kenya,2009,40237204
Kenya,2010,41350152
Kenya,2011,42486839
Kenya,2012,43646629
Kenya,2013,44826849
Kenya,2014,46024250
Cambodia,1960,5722370
Cambodia,1961,5873015
Cambodia,1962,6028551
Cambodia,1963,6183747
Cambodia,1964,6331583
Cambodia,1965,6467197
Cambodia,1966,6584766
Cambodia,1967,6685321
Cambodia,1968,6778723
Cambodia,1969,6879184
Cambodia,1970,6994848
Cambodia,1971,7137749
Cambodia,1972,7300152
Cambodia,1973,7447285
Cambodia,1974,7531424
Cambodia,1975,7522593
Cambodia,1976,7402873
Cambodia,1977,7194279
Cambodia,1978,6955566
Cambodia,1979,6768724
Cambodia,1980,6692107
Cambodia,1981,6748193
Cambodia,1982,6918101
Cambodia,1983,7168236
Cambodia,1984,7446019
Cambodia,1985,7712978
Cambodia,1986,7958976
Cambodia,1987,8196037
Cambodia,1988,8433798
Cambodia,1989,8689152
Cambodia,1990,8973342
Cambodia,1991,9286976
Cambodia,1992,9621504
Cambodia,1993,9968275
Cambodia,1994,10315376
Cambodia,1995,10653558
Cambodia,1996,10980273
Cambodia,1997,11295880
Cambodia,1998,11597739
Cambodia,1999,11883636
Cambodia,2000,12152354
Cambodia,2001,12402473
Cambodia,2002,12634729
Cambodia,2003,12853124
Cambodia,2004,13063377
Cambodia,2005,13270201
Cambodia,2006,13474489
Cambodia,2007,13676693
Cambodia,2008,13880509
Cambodia,2009,14090208
Cambodia,2010,14308740
Cambodia,2011,14537886
Cambodia,2012,14776866
Cambodia,2013,15022692
Cambodia,2014,15270790
South Korea,1960,25012374
South Korea,1961,25765673
South Korea,1962,26513030
South Korea,1963,27261747
South Korea,1964,27984155
South Korea,1965,28704674
South Korea,1966,29435571
South Korea,1967,30130983
South Korea,1968,30838302
South Korea,1969,31544266
South Korea,1970,32240827
South Korea,1971,32882704
South Korea,1972,33505406
South Korea,1973,34103149
South Korea,1974,34692266
South Korea,1975,35280725
South Korea,1976,35848523
South Korea,1977,36411795
South Korea,1978,36969185
South Korea,1979,37534236
South Korea,1980,38123775
South Korea,1981,38723248
South Korea,1982,39326352
South Korea,1983,39910403
South Korea,1984,40405956
South Korea,1985,40805744
South Korea,1986,41213674
South Korea,1987,41621690
South Korea,1988,42031247
South Korea,1989,42449038
South Korea,1990,42869283
South Korea,1991,43295704
South Korea,1992,43747962
South Korea,1993,44194628
South Korea,1994,44641540
South Korea,1995,45092991
South Korea,1996,45524681
South Korea,1997,45953580
South Korea,1998,46286503
South Korea,1999,46616677
South Korea,2000,47008111
South Korea,2001,47370164
South Korea,2002,47644736
South Korea,2003,47892330
South Korea,2004,48082519
South Korea,2005,48184561
South Korea,2006,48438292
South Korea,2007,48683638
South Korea,2008,49054708
South Korea,2009,49307835
South Korea,2010,49554112
South Korea,2011,49936638
South Korea,2012,50199853
South Korea,2013,50428893
South Korea,2014,50746659
Lebanon,1960,1804926
Lebanon,1961,1864605
Lebanon,1962,1925276
Lebanon,1963,1984980
Lebanon,1964,2041207
Lebanon,1965,2092348
Lebanon,1966,2136636
Lebanon,1967,2174845
Lebanon,1968,2210959
Lebanon,1969,2250602
Lebanon,1970,2297389
Lebanon,1971,2353555
Lebanon,1972,2416735
Lebanon,1973,2480419
Lebanon,1974,2535497
Lebanon,1975,2575690
Lebanon,1976,2598354
Lebanon,1977,2606221
Lebanon,1978,2604865
Lebanon,1979,2602566
Lebanon,1980,2605293
Lebanon,1981,2615747
Lebanon,1982,2632276
Lebanon,1983,2651292
Lebanon,1984,2667220
Lebanon,1985,2676583
Lebanon,1986,2677280
Lebanon,1987,2672173
Lebanon,1988,2668585
Lebanon,1989,2676605
Lebanon,1990,2703016
Lebanon,1991,2752462
Lebanon,1992,2821862
Lebanon,1993,2900854
Lebanon,1994,2974640
Lebanon,1995,3033394
Lebanon,1996,3070960
Lebanon,1997,3092670
Lebanon,1998,3113951
Lebanon,1999,3156646
Lebanon,2000,3235366
Lebanon,2001,3359859
Lebanon,2002,3522837
Lebanon,2003,3701464
Lebanon,2004,3863267
Lebanon,2005,3986852
Lebanon,2006,4057350
Lebanon,2007,4086466
Lebanon,2008,4111047
Lebanon,2009,4183156
Lebanon,2010,4337141
Lebanon,2011,4588368
Lebanon,2012,4916404
Lebanon,2013,5276102
Lebanon,2014,5603279
Liberia,1960,1120313
Liberia,1961,1144986
Liberia,1962,1170480
Liberia,1963,1196890
Liberia,1964,1224344
Liberia,1965,1252972
Liberia,1966,1282814
Liberia,1967,1313941
Liberia,1968,1346491
Liberia,1969,1380637
Liberia,1970,1416529
Liberia,1971,1454198
Liberia,1972,1493711
Liberia,1973,1535229
Liberia,1974,1578952
Liberia,1975,1625013
Liberia,1976,1672300
Liberia,1977,1720489
Liberia,1978,1771256
Liberia,1979,1826881
Liberia,1980,1888314
Liberia,1981,1957456
Liberia,1982,2031850
Liberia,1983,2102911
Liberia,1984,2159089
Liberia,1985,2192555
Liberia,1986,2201833
Liberia,1987,2191023
Liberia,1988,2165090
Liberia,1989,2131525
Liberia,1990,2097232
Liberia,1991,2060267
Liberia,1992,2022729
Liberia,1993,2000248
Liberia,1994,2012885
Liberia,1995,2073482
Liberia,1996,2191179
Liberia,1997,2358469
Liberia,1998,2551062
Liberia,1999,2734518
Liberia,2000,2884522
Liberia,2001,2991132
Liberia,2002,3062863
Liberia,2003,3116233
Liberia,2004,3176414
Liberia,2005,3261230
Liberia,2006,3375838
Liberia,2007,3512932
Liberia,2008,3662993
Liberia,2009,3811528
Liberia,2010,3948125
Liberia,2011,4070167
Liberia,2012,4181563
Liberia,2013,4286291
Liberia,2014,4390737
Libya,1960,1448417
Libya,1961,1498071
Libya,1962,1550813
Libya,1963,1607171
Libya,1964,1667825
Libya,1965,1733306
Libya,1966,1803683
Libya,1967,1878877
Libya,1968,1958914
Libya,1969,2043818
Libya,1970,2133526
Libya,1971,2228146
Libya,1972,2327490
Libya,1973,2430755
Libya,1974,2536888
Libya,1975,2645139
Libya,1976,2754696
Libya,1977,2865637
Libya,1978,2979093
Libya,1979,3096729
Libya,1980,3219466
Libya,1981,3347781
Libya,1982,3480454
Libya,1983,3614689
Libya,1984,3746715
Libya,1985,3873781
Libya,1986,3994591
Libya,1987,4109703
Libya,1988,4220418
Libya,1989,4328914
Libya,1990,4436661
Libya,1991,4544293
Libya,1992,4651004
Libya,1993,4755289
Libya,1994,4855003
Libya,1995,4948798
Libya,1996,5035884
Libya,1997,5117269
Libya,1998,5195502
Libya,1999,5274163
Libya,2000,5355751
Libya,2001,5440566
Libya,2002,5527515
Libya,2003,5615952
Libya,2004,5704759
Libya,2005,5792688
Libya,2006,5881435
Libya,2007,5970362
Libya,2008,6053078
Libya,2009,6121053
Libya,2010,6169140
Libya,2011,6193501
Libya,2012,6198258
Libya,2013,6195970
Libya,2014,6204108
Sri Lanka,1960,9896000
Sri Lanka,1961,10168000
Sri Lanka,1962,10443000
Sri Lanka,1963,10582000
Sri Lanka,1964,10903000
Sri Lanka,1965,11164000
Sri Lanka,1966,11439000
Sri Lanka,1967,11703000
Sri Lanka,1968,11992000
Sri Lanka,1969,12252000
Sri Lanka,1970,12514000
Sri Lanka,1971,12690000
Sri Lanka,1972,12861000
Sri Lanka,1973,13091000
Sri Lanka,1974,13284000
Sri Lanka,1975,13496000
Sri Lanka,1976,13717000
Sri Lanka,1977,13942000
Sri Lanka,1978,14190000
Sri Lanka,1979,14472000
Sri Lanka,1980,14747000
Sri Lanka,1981,14847000
Sri Lanka,1982,15096000
Sri Lanka,1983,15339000
Sri Lanka,1984,15583000
Sri Lanka,1985,15831000
Sri Lanka,1986,16083000
Sri Lanka,1987,16339000
Sri Lanka,1988,16593000
Sri Lanka,1989,16841000
Sri Lanka,1990,17078000
Sri Lanka,1991,17306000
Sri Lanka,1992,17524000
Sri Lanka,1993,17728000
Sri Lanka,1994,17912000
Sri Lanka,1995,18074000
Sri Lanka,1996,18210000
Sri Lanka,1997,18323000
Sri Lanka,1998,18425000
Sri Lanka,1999,18532000
Sri Lanka,2000,18655000
Sri Lanka,2001,18797000
Sri Lanka,2002,18939000
Sri Lanka,2003,19083000
Sri Lanka,2004,19228000
Sri Lanka,2005,19373000
Sri Lanka,2006,19520000
Sri Lanka,2007,19668000
Sri Lanka,2008,19817000
Sri Lanka,2009,19968000
Sri Lanka,2010,20119000
Sri Lanka,2011,20271000
Sri Lanka,2012,20425000
Sri Lanka,2013,20585000
Sri Lanka,2014,20771000
Lithuania,1960,2778550
Lithuania,1961,2823550
Lithuania,1962,2863350
Lithuania,1963,2898950
Lithuania,1964,2935200
Lithuania,1965,2971450
Lithuania,1966,3008050
Lithuania,1967,3044400
Lithuania,1968,3078850
Lithuania,1969,3107321
Lithuania,1970,3139689
Lithuania,1971,3179041
Lithuania,1972,3213622
Lithuania,1973,3244438
Lithuania,1974,3273894
Lithuania,1975,3301652
Lithuania,1976,3328664
Lithuania,1977,3355036
Lithuania,1978,3379514
Lithuania,1979,3397842
Lithuania,1980,3413202
Lithuania,1981,3432947
Lithuania,1982,3457179
Lithuania,1983,3485192
Lithuania,1984,3514205
Lithuania,1985,3544543
Lithuania,1986,3578914
Lithuania,1987,3616367
Lithuania,1988,3655049
Lithuania,1989,3684255
Lithuania,1990,3697838
Lithuania,1991,3704134
Lithuania,1992,3700114
Lithuania,1993,3682613
Lithuania,1994,3657144
Lithuania,1995,3629102
Lithuania,1996,3601613
Lithuania,1997,3575137
Lithuania,1998,3549331
Lithuania,1999,3524238
Lithuania,2000,3499536
Lithuania,2001,3470818
Lithuania,2002,3443067
Lithuania,2003,3415213
Lithuania,2004,3377075
Lithuania,2005,3322528
Lithuania,2006,3269909
Lithuania,2007,3231294
Lithuania,2008,3198231
Lithuania,2009,3162916
Lithuania,2010,3097282
Lithuania,2011,3028115
Lithuania,2012,2987773
Lithuania,2013,2957689
Lithuania,2014,2932367
Luxembourg,1960,313970
Luxembourg,1961,316845
Luxembourg,1962,320750
Luxembourg,1963,324100
Luxembourg,1964,327750
Luxembourg,1965,331500
Luxembourg,1966,333895
Luxembourg,1967,334995
Luxembourg,1968,335850
Luxembourg,1969,337500
Luxembourg,1970,339171
Luxembourg,1971,342421
Luxembourg,1972,346600
Luxembourg,1973,350450
Luxembourg,1974,355050
Luxembourg,1975,358950
Luxembourg,1976,360731
Luxembourg,1977,361358
Luxembourg,1978,362007
Luxembourg,1979,362856
Luxembourg,1980,364150
Luxembourg,1981,365225
Luxembourg,1982,365525
Luxembourg,1983,365622
Luxembourg,1984,365998
Luxembourg,1985,366706
Luxembourg,1986,368355
Luxembourg,1987,370750
Luxembourg,1988,373450
Luxembourg,1989,377100
Luxembourg,1990,381850
Luxembourg,1991,387000
Luxembourg,1992,392175
Luxembourg,1993,397475
Luxembourg,1994,402925
Luxembourg,1995,408625
Luxembourg,1996,414225
Luxembourg,1997,419450
Luxembourg,1998,424700
Luxembourg,1999,430475
Luxembourg,2000,436300
Luxembourg,2001,441525
Luxembourg,2002,446175
Luxembourg,2003,451630
Luxembourg,2004,458095
Luxembourg,2005,465158
Luxembourg,2006,472637
Luxembourg,2007,479993
Luxembourg,2008,488650
Luxembourg,2009,497783
Luxembourg,2010,506953
Luxembourg,2011,518347
Luxembourg,2012,530946
Luxembourg,2013,543360
Luxembourg,2014,556319
Latvia,1960,2120979
Latvia,1961,2152681
Latvia,1962,2181586
Latvia,1963,2210919
Latvia,1964,2240623
Latvia,1965,2265919
Latvia,1966,2283217
Latvia,1967,2301220
Latvia,1968,2323619
Latvia,1969,2343173
Latvia,1970,2359164
Latvia,1971,2376389
Latvia,1972,2395674
Latvia,1973,2415819
Latvia,1974,2437186
Latvia,1975,2456130
Latvia,1976,2470989
Latvia,1977,2485073
Latvia,1978,2497921
Latvia,1979,2505953
Latvia,1980,2511701
Latvia,1981,2519421
Latvia,1982,2531080
Latvia,1983,2546011
Latvia,1984,2562047
Latvia,1985,2578873
Latvia,1986,2599892
Latvia,1987,2626583
Latvia,1988,2653434
Latvia,1989,2666955
Latvia,1990,2663151
Latvia,1991,2650581
Latvia,1992,2614338
Latvia,1993,2563290
Latvia,1994,2520742
Latvia,1995,2485056
Latvia,1996,2457222
Latvia,1997,2432851
Latvia,1998,2410019
Latvia,1999,2390482
Latvia,2000,2367550
Latvia,2001,2337170
Latvia,2002,2310173
Latvia,2003,2287955
Latvia,2004,2263122
Latvia,2005,2238799
Latvia,2006,2218357
Latvia,2007,2200325
Latvia,2008,2177322
Latvia,2009,2141669
Latvia,2010,2097555
Latvia,2011,2059709
Latvia,2012,2034319
Latvia,2013,2012647
Latvia,2014,1993782
Morocco,1960,12328532
Morocco,1961,12710547
Morocco,1962,13094818
Morocco,1963,13478232
Morocco,1964,13857142
Morocco,1965,14229044
Morocco,1966,14593284
Morocco,1967,14950803
Morocco,1968,15302947
Morocco,1969,15651924
Morocco,1970,16000008
Morocco,1971,16347198
Morocco,1972,16695003
